date,store_id,store_name,store_type,store_size,city,location_type,product_id,product_name,product_category,price,base_price,discount,promotion,temperature,rainfall,humidity,weather_condition,heatwave,festival,festival_name,festival_intensity,days_to_festival,holiday,day_of_week,weekend,month,warehouse_capacity,delivery_delay,disruption_flag,actual_demand
2023-03-17,S063,Erode Store,Neighborhood,small,Erode,rural,P006,Biscuits 400g,Snacks,40.0,40,0,0,28.4,0.0,49.3,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,86
2023-03-17,S063,Erode Store,Neighborhood,small,Erode,rural,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,28.4,0.0,49.3,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,79
2023-03-17,S063,Erode Store,Neighborhood,small,Erode,rural,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,28.4,0.0,49.3,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,108
2023-03-17,S063,Erode Store,Neighborhood,small,Erode,rural,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,28.4,0.0,49.3,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,95
2023-03-17,S063,Erode Store,Neighborhood,small,Erode,rural,P010,Rice 5kg,Staples,250.0,250,0,0,28.4,0.0,49.3,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,79
2023-03-17,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,31.3,0.0,47.5,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,180
2023-03-17,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,31.3,0.0,47.5,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,193
2023-03-17,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P003,Milk 1L,Dairy,60.0,60,0,0,31.3,0.0,47.5,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,142
2023-03-17,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P004,Curd 500g,Dairy,45.0,45,0,0,31.3,0.0,47.5,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,186
2023-03-17,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P005,Chips 200g,Snacks,35.0,35,0,0,31.3,0.0,47.5,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,220
2023-03-17,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P006,Biscuits 400g,Snacks,40.0,40,0,0,31.3,0.0,47.5,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,144
2023-03-17,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,31.3,0.0,47.5,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,203
2023-03-17,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,31.3,0.0,47.5,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,168
2023-03-17,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,31.3,0.0,47.5,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,171
2023-03-17,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P010,Rice 5kg,Staples,250.0,250,0,0,31.3,0.0,47.5,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,186
2023-03-17,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,28.2,0.0,52.2,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,86
2023-03-17,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P002,Mineral Water 1L,Beverages,20.0,20,0,0,28.2,0.0,52.2,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,71
2023-03-17,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P003,Milk 1L,Dairy,60.0,60,0,0,28.2,0.0,52.2,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,79
2023-03-17,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P004,Curd 500g,Dairy,40.5,45,10,1,28.2,0.0,52.2,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,75
2023-03-17,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P005,Chips 200g,Snacks,35.0,35,0,0,28.2,0.0,52.2,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,108
2023-03-17,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P006,Biscuits 400g,Snacks,40.0,40,0,0,28.2,0.0,52.2,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,114
2023-03-17,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,28.2,0.0,52.2,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,101
2023-03-17,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,28.2,0.0,52.2,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,105
2023-03-17,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,28.2,0.0,52.2,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,91
2023-03-17,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P010,Rice 5kg,Staples,250.0,250,0,0,28.2,0.0,52.2,normal,0,0,None,0.0,-1,0,4,0,3,74,0,1,86
2023-03-17,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,29.7,0.0,49.9,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,181
2023-03-17,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,29.7,0.0,49.9,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,183
2023-03-17,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P003,Milk 1L,Dairy,57.0,60,5,1,29.7,0.0,49.9,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,144
2023-03-17,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P004,Curd 500g,Dairy,45.0,45,0,0,29.7,0.0,49.9,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,137
2023-03-17,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P005,Chips 200g,Snacks,35.0,35,0,0,29.7,0.0,49.9,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,207
2023-03-17,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P006,Biscuits 400g,Snacks,40.0,40,0,0,29.7,0.0,49.9,normal,0,0,None,0.0,-1,0,4,0,3,81,0,1,186
2023-03-17,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,29.7,0.0,49.9,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,198
2023-03-17,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,29.7,0.0,49.9,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,137
2023-03-17,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,29.7,0.0,49.9,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,178
2023-03-17,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P010,Rice 5kg,Staples,250.0,250,0,0,29.7,0.0,49.9,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,173
2023-03-17,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,24.3,0.0,63.1,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,87
2023-03-17,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,24.3,0.0,63.1,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,93
2023-03-17,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P003,Milk 1L,Dairy,60.0,60,0,0,24.3,0.0,63.1,normal,0,0,None,0.0,-1,0,4,0,3,100,6,1,115
2023-03-17,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P004,Curd 500g,Dairy,45.0,45,0,0,24.3,0.0,63.1,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,85
2023-03-17,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P005,Chips 200g,Snacks,35.0,35,0,0,24.3,0.0,63.1,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,116
2023-03-17,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P006,Biscuits 400g,Snacks,40.0,40,0,0,24.3,0.0,63.1,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,96
2023-03-17,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,24.3,0.0,63.1,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,95
2023-03-17,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,24.3,0.0,63.1,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,90
2023-03-17,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,24.3,0.0,63.1,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,107
2023-03-17,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P010,Rice 5kg,Staples,250.0,250,0,0,24.3,0.0,63.1,normal,0,0,None,0.0,-1,0,4,0,3,100,0,0,114
2023-03-18,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,33.1,0.0,44.2,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,277
2023-03-18,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,33.1,0.0,44.2,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,374
2023-03-18,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P003,Milk 1L,Dairy,60.0,60,0,0,33.1,0.0,44.2,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,407
2023-03-18,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P004,Curd 500g,Dairy,45.0,45,0,0,33.1,0.0,44.2,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,333
2023-03-18,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P005,Chips 200g,Snacks,35.0,35,0,0,33.1,0.0,44.2,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,308
2023-03-18,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P006,Biscuits 400g,Snacks,40.0,40,0,0,33.1,0.0,44.2,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,234
2023-03-18,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,33.1,0.0,44.2,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,333
2023-03-18,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,33.1,0.0,44.2,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,279
2023-03-18,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,33.1,0.0,44.2,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,385
2023-03-18,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P010,Rice 5kg,Staples,250.0,250,0,0,33.1,0.0,44.2,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,344
2023-03-18,S017,Salem Hub,Wholesale,large,Salem,urban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,28.8,0.0,63.6,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,328
2023-03-18,S017,Salem Hub,Wholesale,large,Salem,urban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,28.8,0.0,63.6,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,280
2023-03-18,S017,Salem Hub,Wholesale,large,Salem,urban,P003,Milk 1L,Dairy,60.0,60,0,0,28.8,0.0,63.6,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,308
2023-03-18,S017,Salem Hub,Wholesale,large,Salem,urban,P004,Curd 500g,Dairy,45.0,45,0,0,28.8,0.0,63.6,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,294
2023-03-18,S017,Salem Hub,Wholesale,large,Salem,urban,P005,Chips 200g,Snacks,35.0,35,0,0,28.8,0.0,63.6,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,431
2023-03-18,S017,Salem Hub,Wholesale,large,Salem,urban,P006,Biscuits 400g,Snacks,40.0,40,0,0,28.8,0.0,63.6,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,369
2023-03-18,S017,Salem Hub,Wholesale,large,Salem,urban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,28.8,0.0,63.6,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,363
2023-03-18,S017,Salem Hub,Wholesale,large,Salem,urban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,28.8,0.0,63.6,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,305
2023-03-18,S017,Salem Hub,Wholesale,large,Salem,urban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,28.8,0.0,63.6,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,248
2023-03-18,S017,Salem Hub,Wholesale,large,Salem,urban,P010,Rice 5kg,Staples,250.0,250,0,0,28.8,0.0,63.6,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,256
2023-03-18,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,28.1,0.0,62.5,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,184
2023-03-18,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,28.1,0.0,62.5,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,204
2023-03-18,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P003,Milk 1L,Dairy,60.0,60,0,0,28.1,0.0,62.5,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,215
2023-03-18,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P004,Curd 500g,Dairy,45.0,45,0,0,28.1,0.0,62.5,normal,0,0,None,0.0,-1,0,5,1,3,65,0,1,264
2023-03-18,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P005,Chips 200g,Snacks,33.25,35,5,1,28.1,0.0,62.5,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,229
2023-03-18,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P006,Biscuits 400g,Snacks,40.0,40,0,0,28.1,0.0,62.5,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,216
2023-03-18,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,28.1,0.0,62.5,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,185
2023-03-18,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,28.1,0.0,62.5,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,196
2023-03-18,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,28.1,0.0,62.5,normal,0,0,None,0.0,-1,0,5,1,3,100,6,1,213
2023-03-18,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P010,Rice 5kg,Staples,250.0,250,0,0,28.1,0.0,62.5,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,208
2023-03-18,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,30.6,0.0,50.1,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,104
2023-03-18,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,30.6,0.0,50.1,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,106
2023-03-18,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P003,Milk 1L,Dairy,60.0,60,0,0,30.6,0.0,50.1,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,146
2023-03-18,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P004,Curd 500g,Dairy,45.0,45,0,0,30.6,0.0,50.1,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,143
2023-03-18,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P005,Chips 200g,Snacks,35.0,35,0,0,30.6,0.0,50.1,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,133
2023-03-18,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P006,Biscuits 400g,Snacks,40.0,40,0,0,30.6,0.0,50.1,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,114
2023-03-18,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,30.6,0.0,50.1,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,100
2023-03-18,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,30.6,0.0,50.1,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,104
2023-03-18,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,30.6,0.0,50.1,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,112
2023-03-18,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P010,Rice 5kg,Staples,250.0,250,0,0,30.6,0.0,50.1,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,112
2023-03-18,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,22.3,0.0,57.2,normal,0,0,None,0.0,-1,0,5,1,3,62,0,1,330
2023-03-18,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,22.3,0.0,57.2,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,382
2023-03-18,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P003,Milk 1L,Dairy,60.0,60,0,0,22.3,0.0,57.2,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,335
2023-03-18,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P004,Curd 500g,Dairy,45.0,45,0,0,22.3,0.0,57.2,normal,0,0,None,0.0,-1,0,5,1,3,87,0,1,344
2023-03-18,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P005,Chips 200g,Snacks,35.0,35,0,0,22.3,0.0,57.2,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,278
2023-03-18,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P006,Biscuits 400g,Snacks,40.0,40,0,0,22.3,0.0,57.2,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,400
2023-03-18,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,22.3,0.0,57.2,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,284
2023-03-18,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,22.3,0.0,57.2,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,393
2023-03-18,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,22.3,0.0,57.2,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,364
2023-03-18,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P010,Rice 5kg,Staples,250.0,250,0,0,22.3,0.0,57.2,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,253
2023-03-18,S063,Erode Store,Neighborhood,small,Erode,rural,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,30.3,0.0,60.9,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,131
2023-03-18,S063,Erode Store,Neighborhood,small,Erode,rural,P002,Mineral Water 1L,Beverages,17.0,20,15,1,30.3,0.0,60.9,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,106
2023-03-18,S063,Erode Store,Neighborhood,small,Erode,rural,P003,Milk 1L,Dairy,60.0,60,0,0,30.3,0.0,60.9,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,94
2023-03-18,S063,Erode Store,Neighborhood,small,Erode,rural,P004,Curd 500g,Dairy,45.0,45,0,0,30.3,0.0,60.9,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,96
2023-03-18,S063,Erode Store,Neighborhood,small,Erode,rural,P005,Chips 200g,Snacks,35.0,35,0,0,30.3,0.0,60.9,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,102
2023-03-18,S063,Erode Store,Neighborhood,small,Erode,rural,P006,Biscuits 400g,Snacks,40.0,40,0,0,30.3,0.0,60.9,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,141
2023-03-18,S063,Erode Store,Neighborhood,small,Erode,rural,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,30.3,0.0,60.9,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,104
2023-03-18,S063,Erode Store,Neighborhood,small,Erode,rural,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,30.3,0.0,60.9,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,112
2023-03-18,S063,Erode Store,Neighborhood,small,Erode,rural,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,30.3,0.0,60.9,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,127
2023-03-18,S063,Erode Store,Neighborhood,small,Erode,rural,P010,Rice 5kg,Staples,250.0,250,0,0,30.3,0.0,60.9,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,96
2023-03-18,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,29.8,0.0,42.4,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,155
2023-03-18,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,29.8,0.0,42.4,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,189
2023-03-18,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P003,Milk 1L,Dairy,60.0,60,0,0,29.8,0.0,42.4,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,187
2023-03-18,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P004,Curd 500g,Dairy,45.0,45,0,0,29.8,0.0,42.4,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,158
2023-03-18,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P005,Chips 200g,Snacks,35.0,35,0,0,29.8,0.0,42.4,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,211
2023-03-18,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P006,Biscuits 400g,Snacks,40.0,40,0,0,29.8,0.0,42.4,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,230
2023-03-18,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,29.8,0.0,42.4,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,201
2023-03-18,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,29.8,0.0,42.4,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,204
2023-03-18,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,29.8,0.0,42.4,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,246
2023-03-18,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P010,Rice 5kg,Staples,250.0,250,0,0,29.8,0.0,42.4,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,256
2023-03-18,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,33.7,0.0,42.6,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,180
2023-03-18,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P002,Mineral Water 1L,Beverages,20.0,20,0,0,33.7,0.0,42.6,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,149
2023-03-18,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P003,Milk 1L,Dairy,60.0,60,0,0,33.7,0.0,42.6,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,98
2023-03-18,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P004,Curd 500g,Dairy,45.0,45,0,0,33.7,0.0,42.6,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,104
2023-03-18,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P005,Chips 200g,Snacks,35.0,35,0,0,33.7,0.0,42.6,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,121
2023-03-18,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P006,Biscuits 400g,Snacks,40.0,40,0,0,33.7,0.0,42.6,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,132
2023-03-18,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,33.7,0.0,42.6,hot,0,0,None,0.0,-1,0,5,1,3,100,6,1,144
2023-03-18,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,33.7,0.0,42.6,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,108
2023-03-18,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,33.7,0.0,42.6,hot,0,0,None,0.0,-1,0,5,1,3,100,12,1,141
2023-03-18,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P010,Rice 5kg,Staples,250.0,250,0,0,33.7,0.0,42.6,hot,0,0,None,0.0,-1,0,5,1,3,100,0,0,114
2023-03-18,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,27.6,0.0,60.6,normal,0,0,None,0.0,-1,0,5,1,3,100,0,0,208
2023-03-18,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,27.6,0.0,60.6,normal,0,0,None,0.0,-1,0,5,1,3,73,0,1,165
2023-03-18,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P003,Milk 1L,Dairy,60.0,60,0,0,27.6,0.0,60.6,normal,0,0,None,0.0,-1,0,5,1,3,85,0,1,198
